run,eta0,tau,parameter_label,start_step,end_step,num_rows,analysis_start_step,after5000_energy_mean,first_after5000_1000_energy_mean,last1000_energy_mean,last1000_energy_std,after5000_e0_mean,first_after5000_1000_e0_mean,last1000_e0_mean,last1000_e0_std,after5000_e1_mean,first_after5000_1000_e1_mean,last1000_e1_mean,last1000_e1_std,after5000_gap_hartree_mean,first_after5000_1000_gap_hartree_mean,last1000_gap_hartree_mean,last1000_gap_hartree_std,after5000_gap_ev_mean,first_after5000_1000_gap_ev_mean,last1000_gap_ev_mean,last1000_gap_ev_std,after5000_spin_mean,first_after5000_1000_spin_mean,last1000_spin_mean,last1000_spin_std,after5000_spin_state_0_mean,first_after5000_1000_spin_state_0_mean,last1000_spin_state_0_mean,last1000_spin_state_0_std,after5000_spin_state_1_mean,first_after5000_1000_spin_state_1_mean,last1000_spin_state_1_mean,last1000_spin_state_1_std,after5000_pmove_mean,first_after5000_1000_pmove_mean,last1000_pmove_mean,last1000_pmove_std,final_energy,final_e0,final_e1,final_gap_ev,final_spin
eta5e3_tau10000,0.005,10000,"eta0=0.005, tau=10000",0,29999,30000,5000,-75.13460097237622,-74.97673842582299,-75.19716577693963,0.03035190451139984,-75.36245692130895,-75.31764943770467,-75.3811184607606,0.04140705313233759,-75.15408485720512,-75.09278593126366,-75.17443766555712,0.0419250166619869,0.20837206410381426,0.22486350644102293,0.20668079520346835,0.05986162837101342,5.670092719202661,6.118847726393886,5.624070947909522,1.6289178909174395,0.012320744787709155,0.02273756019265941,0.008030765483745086,0.0007823680923665568,0.010032742147359388,0.021230788332263287,0.006132074243208076,0.0011583107496171963,0.014608747428058922,0.024244332053055536,0.009929456724282096,0.0010130407807192028,0.5347167260742187,0.5348185791015626,0.5346620849609376,0.0018322459895373246,-75.15209557380946,-75.33936402921066,-75.1077303307158,6.303074037330381,0.007145160615375676
eta5e3_tau15000,0.005,15000,"eta0=0.005, tau=15000",0,29999,30000,5000,-75.13844733334,-75.00757495242468,-75.19338829142708,0.029425428488627243,-75.36325733926358,-75.31110329383989,-75.3813052388765,0.040732600876189864,-75.16080336561757,-75.11680548141628,-75.17927419656642,0.041295535352338014,0.20245397364601,0.19429781242360286,0.2020310423100549,0.059331954456159824,5.509053273916654,5.287112820609184,5.497544725978447,1.6145047294359338,0.012307966526641742,0.020541631117503793,0.008655217322570397,0.0007433711210989053,0.01209489389506302,0.018808274553379606,0.0080911489374433,0.0011475223213781526,0.01252103915822046,0.022274987681627986,0.009219285707697493,0.0010662188573618426,0.5347433173828126,0.5348837036132812,0.5347618652343751,0.0018421619063636644,-75.20506554014011,-75.3705067889132,-75.20782345437816,4.426839051818422,0.008409958150551207
eta5e3_tau20000,0.005,20000,"eta0=0.005, tau=20000",0,29999,30000,5000,-75.13914419000977,-75.0032038333583,-75.19932454108373,0.028631644894670974,-75.36378927263523,-75.31773919162248,-75.38472535092963,0.040045086792936425,-75.1589053329512,-75.10930104675606,-75.17727925182875,0.03924377850997618,0.20488393968403576,0.20843814486640316,0.20744609910088907,0.0564607008758713,5.575176018342004,5.671890868356897,5.644895927857796,1.5363739392525266,0.012167828747204125,0.0209203395110924,0.008131891535671136,0.0007100987268886942,0.009886118777065921,0.018626214542982134,0.0063958711987213875,0.0010413766345406322,0.014449538717342333,0.023214464479202668,0.009867911872620889,0.0011474601420782546,0.534731677734375,0.5346803344726564,0.534723388671875,0.0017764761796020619,-75.15617835655651,-75.39920248248553,-75.08968673112327,8.422352659535902,0.00882662502479322
eta1e3_tau10000,0.001,10000,"eta0=0.001, tau=10000",0,29999,30000,5000,-75.06058546089515,-74.80785238294033,-75.13318210010738,0.03623996757825571,-75.31748959278335,-75.25822154821834,-75.34519832441961,0.050603555796730496,-75.09015221058388,-74.87499636901842,-75.13231803953389,0.048568537362139605,0.2273373821994607,0.383225179199924,0.21288028488573274,0.07059263723023888,6.186165315181322,10.428088370397099,5.792767656181635,1.9209235177949426,0.014284181119276835,0.0258175799928033,0.010527279681880998,0.0007581220603918129,0.011120961209966303,0.02168806572966945,0.007174686638532641,0.0011741151803863203,0.017447401028587373,0.029947094255937154,0.013879872725229354,0.0009997568204294918,0.534862951171875,0.5347776855468751,0.5347629516601562,0.0017879671874927335,-75.14802082792025,-75.36817531742281,-75.12708208242209,6.560481138899308,0.009932294055572298
eta1e3_tau15000,0.001,15000,"eta0=0.001, tau=15000",0,29999,30000,5000,-75.06247265409914,-74.84742675898912,-75.1435474840551,0.036705937364824366,-75.32398353822703,-75.26391648357087,-75.34924259812216,0.04957631723027728,-75.10777762729266,-74.99827324602774,-75.13658712919079,0.05011786210150673,0.2162059109343557,0.2656432375431362,0.21265546893137327,0.06972935407210941,5.883262551100432,7.228520740421018,5.786650102413299,1.8974323863394253,0.015297792652785035,0.02828610776981281,0.009905681606645409,0.0007568737575735842,0.013765978678208666,0.023748040157843996,0.007914877981408453,0.0010683754468207422,0.01682960662736141,0.03282417538178163,0.011896485231882364,0.0010515352141979557,0.5348555932617188,0.5349187622070313,0.5347942138671875,0.0018401240431524682,-75.1295816692976,-75.35770537552459,-75.0986644354075,7.04886307504995,0.009856011669141202
eta1e3_tau20000,0.001,20000,"eta0=0.001, tau=20000",0,29999,30000,5000,-75.03127867690004,-74.77174169559922,-75.13228050339606,0.03733723716503341,-75.323266165068,-75.2559079847016,-75.34615804123867,0.05195755112163081,-75.04781593883597,-74.84834132883506,-75.13784259753916,0.04720770630600294,0.2754502262320317,0.407566655866534,0.20831544369952384,0.06876238891281966,7.49538249754459,11.090453693769929,5.668551999512111,1.8711199239035785,0.015387791853117842,0.028003060201297045,0.010941467986879012,0.0008634122356888413,0.011541040203653808,0.02552155053847477,0.008401589705792448,0.0011834929686210796,0.01923454350258187,0.030484569864119324,0.013481346267965577,0.001185522278479244,0.5347799008789064,0.5347942504882812,0.5347428344726564,0.0017990177008197228,-75.13491305675214,-75.28666691715298,-75.17895993159885,2.93085638530451,0.009790036762385036
